0.143087 0.043087 0.011214
0.141548 0.041548 0.011369
0.139978 0.039978 0.011525
0.138378 0.038378 0.011683
0.136747 0.036747 0.011843
0.135086 0.035086 0.012004
0.133394 0.033394 0.012167
0.131672 0.031672 0.012332
0.129918 0.029918 0.012499
0.128133 0.028133 0.012667
0.126317 0.026317 0.012837
0.124470 0.024470 0.013009
0.122591 0.022591 0.013182
0.120680 0.020680 0.013358
0.118737 0.018737 0.013535
0.116763 0.016763 0.013714
0.114756 0.014756 0.013895
0.112718 0.012718 0.014078
0.110647 0.010647 0.014262
0.108543 0.008543 0.014449
0.106407 0.006407 0.014638
0.104239 0.004239 0.014828
0.102037 0.002037 0.015021
0.099803 -0.000197 0.015215
0.097536 -0.002464 0.015412
0.095236 -0.004764 0.015610
0.092902 -0.007098 0.015811
0.090535 -0.009465 0.016013
0.088135 -0.011865 0.016218
0.085701 -0.014299 0.016425
0.083234 -0.016766 0.016634
0.080732 -0.019268 0.016845
0.078198 -0.021802 0.017058
0.075629 -0.024371 0.017274
0.073026 -0.026974 0.017492
0.070389 -0.029611 0.017711
0.067718 -0.032282 0.017934
0.065013 -0.034987 0.018158
0.062274 -0.037726 0.018385
0.059500 -0.040500 0.018614
0.056692 -0.043308 0.018846
0.053849 -0.046151 0.019079
0.050972 -0.049028 0.019316
0.048060 -0.051940 0.019554
0.045113 -0.054887 0.019796
0.042132 -0.057868 0.020039
0.039116 -0.060884 0.020285
0.036065 -0.063935 0.020534
0.032979 -0.067021 0.020785
0.029858 -0.070142 0.021039
0.026702 -0.073298 0.021295
0.023512 -0.076488 0.021554
0.020286 -0.079714 0.021815
0.017025 -0.082975 0.022080
0.013729 -0.086271 0.022347
0.010398 -0.089602 0.022616
0.007032 -0.092968 0.022889
0.003630 -0.096370 0.023164
0.000193 -0.099807 0.023442
-0.003278 -0.103278 0.023722
-0.006785 -0.106785 0.024006
-0.010328 -0.110328 0.024293
-0.013905 -0.113905 0.024582
-0.017518 -0.117518 0.024874
-0.021166 -0.121166 0.025170
-0.024849 -0.124849 0.025468
-0.028567 -0.128567 0.025770
-0.032321 -0.132321 0.026074
-0.036109 -0.136109 0.026382
-0.039933 -0.139933 0.026692
-0.043792 -0.143792 0.027006
-0.047686 -0.147686 0.027323
-0.051615 -0.151615 0.027643
-0.055579 -0.155579 0.027967
-0.059578 -0.159578 0.028294
-0.063612 -0.163612 0.028624
-0.067680 -0.167680 0.028957
-0.071784 -0.171784 0.029294
-0.075922 -0.175922 0.029634
-0.080095 -0.180095 0.029978
-0.084302 -0.184302 0.030325
-0.088545 -0.188545 0.030676
-0.092821 -0.192821 0.031030
-0.097132 -0.197132 0.031388
-0.101477 -0.201477 0.031749
-0.105857 -0.205857 0.032114
-0.110270 -0.210270 0.032483
-0.114718 -0.214718 0.032855
-0.119199 -0.219199 0.033232
-0.123714 -0.223714 0.033612
-0.128263 -0.228263 0.033996
-0.132846 -0.232846 0.034384
-0.137462 -0.237462 0.034775
-0.142112 -0.242112 0.035171
-0.146794 -0.246794 0.035571
-0.151510 -0.251510 0.035974
-0.156259 -0.256259 0.036382
-0.161040 -0.261040 0.036794
-0.165854 -0.265854 0.037210
-0.170701 -0.270701 0.037630
-0.175580 -0.275580 0.038055
-0.180491 -0.280491 0.038484
-0.185434 -0.285434 0.038917
-0.190409 -0.290409 0.039354
-0.195416 -0.295416 0.039796
-0.200454 -0.300454 0.040242
-0.205524 -0.305524 0.040693
-0.210624 -0.310624 0.041149
-0.215756 -0.315756 0.041609
-0.220918 -0.320918 0.042073
-0.226111 -0.326111 0.042543
-0.231334 -0.331334 0.043017
-0.236587 -0.336587 0.043495
-0.241870 -0.341870 0.043979
-0.247183 -0.347183 0.044468
-0.252525 -0.352525 0.044961
-0.257896 -0.357896 0.045460
-0.263296 -0.363296 0.045963
-0.268725 -0.368725 0.046471
-0.274182 -0.374182 0.046985
-0.279667 -0.379667 0.047504
-0.285181 -0.385181 0.048028
-0.290722 -0.390722 0.048557
-0.296290 -0.396290 0.049092
-0.301885 -0.401885 0.049632
-0.307507 -0.407507 0.050177
-0.313156 -0.413156 0.050728
-0.318830 -0.418830 0.051285
-0.324531 -0.424531 0.051847
-0.330257 -0.430257 0.052415
-0.336008 -0.436008 0.052988
-0.341785 -0.441785 0.053567
-0.347586 -0.447586 0.054152
-0.353411 -0.453411 0.054743
-0.359260 -0.459260 0.055340
-0.365133 -0.465133 0.055943
-0.371029 -0.471029 0.056552
-0.376948 -0.476948 0.057167
-0.382889 -0.482889 0.057788
-0.388852 -0.488852 0.058416
-0.394838 -0.494838 0.059050
-0.400845 -0.500845 0.059690
-0.406872 -0.506872 0.060337
-0.412921 -0.512921 0.060990
-0.418989 -0.518989 0.061649
-0.425078 -0.525078 0.062316
-0.431185 -0.531185 0.062989
-0.437312 -0.537312 0.063669
-0.443458 -0.543458 0.064355
-0.449621 -0.549621 0.065049
-0.455802 -0.555802 0.065749
-0.462001 -0.562001 0.066457
-0.468216 -0.568216 0.067172
-0.474448 -0.574448 0.067893
-0.480695 -0.580695 0.068622
-0.486958 -0.586958 0.069359
-0.493236 -0.593236 0.070103
-0.499529 -0.599529 0.070854
-0.505835 -0.605835 0.071613
-0.512156 -0.612156 0.072379
-0.518489 -0.618489 0.073153
-0.524834 -0.624834 0.073935
-0.531192 -0.631192 0.074725
-0.537561 -0.637561 0.075523
-0.543941 -0.643941 0.076329
-0.550331 -0.650331 0.077142
-0.556732 -0.656732 0.077964
-0.563142 -0.663142 0.078795
-0.569560 -0.669560 0.079633
-0.575987 -0.675987 0.080480
-0.582422 -0.682422 0.081336
-0.588863 -0.688863 0.082200
-0.595311 -0.695311 0.083073
-0.601766 -0.701766 0.083954
-0.608225 -0.708225 0.084845
-0.614690 -0.714690 0.085744
-0.621158 -0.721158 0.086652
-0.627631 -0.727631 0.087570
-0.634106 -0.734106 0.088497
-0.640583 -0.740583 0.089433
-0.647063 -0.747063 0.090378
-0.653543 -0.753543 0.091333
-0.660024 -0.760024 0.092297
-0.666504 -0.766504 0.093272
-0.672984 -0.772984 0.094255
-0.679463 -0.779463 0.095249
-0.685939 -0.785939 0.096253
-0.692412 -0.792412 0.097267
-0.698882 -0.798882 0.098291
-0.705348 -0.805348 0.099325
-0.711809 -0.811809 0.100370
-0.718264 -0.818264 0.101425
-0.724713 -0.824713 0.102491
-0.731155 -0.831155 0.103567
-0.737589 -0.837589 0.104655
-0.744015 -0.844015 0.105753
-0.750431 -0.850431 0.106862
-0.756838 -0.856838 0.107982
-0.763234 -0.863234 0.109114
-0.769619 -0.869619 0.110257
-0.775992 -0.875992 0.111411
-0.782351 -0.882351 0.112577
-0.788697 -0.888697 0.113755
-0.795029 -0.895029 0.114944
-0.801345 -0.901345 0.116146
-0.807646 -0.907646 0.117359
-0.813929 -0.913929 0.118585
-0.820195 -0.920195 0.119823
-0.826442 -0.926442 0.121073
-0.832671 -0.932671 0.122336
-0.838879 -0.938879 0.123612
-0.845066 -0.945066 0.124900
-0.851232 -0.951232 0.126202
-0.857375 -0.957375 0.127516
-0.863494 -0.963494 0.128844
-0.869590 -0.969590 0.130184
-0.875660 -0.975660 0.131539
-0.881704 -0.981704 0.132907
-0.887722 -0.987722 0.134288
-0.893712 -0.993712 0.135684
-0.899673 -0.999673 0.137093
-0.905605 -1.005605 0.138517
-0.911506 -1.011506 0.139955
-0.917376 -1.017376 0.141407
-0.923214 -1.023214 0.142874
-0.929019 -1.029019 0.144356
-0.934790 -1.034790 0.145852
-0.940526 -1.040526 0.147364
-0.946226 -1.046226 0.148890
-0.951889 -1.051889 0.150432
-0.957515 -1.057515 0.151990
-0.963102 -1.063102 0.153563
-0.968649 -1.068649 0.155152
-0.974155 -1.074155 0.156756
-0.979621 -1.079621 0.158377
-0.985043 -1.085043 0.160014
-0.990422 -1.090422 0.161668
-0.995757 -1.095757 0.163338
-1.001046 -1.101046 0.165025
-1.006289 -1.106289 0.166729
-1.011485 -1.111485 0.168450
-1.016632 -1.116632 0.170188
-1.021729 -1.121729 0.171943
-1.026776 -1.126776 0.173716
-1.031772 -1.131772 0.175507
-1.036715 -1.136715 0.177316
-1.041604 -1.141604 0.179143
-1.046439 -1.146439 0.180989
-1.051219 -1.151219 0.182853
-1.055941 -1.155941 0.184735
-1.060606 -1.160606 0.186637
-1.065213 -1.165213 0.188557
-1.069759 -1.169759 0.190497
-1.074245 -1.174245 0.192456
-1.078669 -1.178669 0.194435
-1.083030 -1.183030 0.196434
-1.087327 -1.187327 0.198453
-1.091558 -1.191558 0.200492
-1.095724 -1.195724 0.202551
-1.099822 -1.199822 0.204631
-1.103852 -1.203852 0.206732
-1.107812 -1.207812 0.208854
-1.111701 -1.211701 0.210998
-1.115519 -1.215519 0.213162
-1.119265 -1.219265 0.215349
-1.122936 -1.222936 0.217557
-1.126532 -1.226532 0.219788
-1.130052 -1.230052 0.222041
-1.133495 -1.233495 0.224316
-1.136859 -1.236859 0.226615
-1.140144 -1.240144 0.228936
-1.143348 -1.243348 0.231281
-1.146470 -1.246470 0.233649
-1.149510 -1.249510 0.236041
-1.152465 -1.252465 0.238457
-1.155335 -1.255335 0.240897
-1.158119 -1.258119 0.243362
-1.160815 -1.260815 0.245851
-1.163422 -1.263422 0.248365
-1.165940 -1.265940 0.250905
-1.168366 -1.268366 0.253470
-1.170700 -1.270700 0.256061
-1.172941 -1.272941 0.258677
-1.175088 -1.275088 0.261320
-1.177139 -1.277139 0.263990
-1.179093 -1.279093 0.266686
-1.180948 -1.280948 0.269409
-1.182705 -1.282705 0.272159
-1.184361 -1.284361 0.274938
-1.185916 -1.285916 0.277743
-1.187368 -1.287368 0.280578
-1.188716 -1.288716 0.283440
-1.189959 -1.289959 0.286331
-1.191095 -1.291095 0.289251
-1.192124 -1.292124 0.292201
-1.193044 -1.293044 0.295180
-1.193855 -1.293855 0.298189
-1.194554 -1.294554 0.301228
-1.195141 -1.295141 0.304297
-1.195615 -1.295615 0.307398
-1.195973 -1.295973 0.310529
-1.196216 -1.296216 0.313692
-1.196342 -1.296342 0.316886
-1.196350 -1.296350 0.320113
-1.196238 -1.296238 0.323372
-1.196005 -1.296005 0.326663
-1.195651 -1.295651 0.329988
-1.195174 -1.295174 0.333346
-1.194572 -1.294572 0.336737
-1.193845 -1.293845 0.340163
-1.192991 -1.292991 0.343623
-1.192010 -1.292010 0.347117
-1.190899 -1.290899 0.350647
-1.189658 -1.289658 0.354212
-1.188286 -1.288286 0.357813
-1.186781 -1.286781 0.361450
-1.185142 -1.285142 0.365123
-1.183369 -1.283369 0.368833
-1.181459 -1.281459 0.372580
-1.179412 -1.279412 0.376365
-1.177226 -1.277226 0.380188
-1.174900 -1.274900 0.384049
-1.172434 -1.272434 0.387949
-1.169825 -1.269825 0.391888
-1.167074 -1.267074 0.395867
-1.164177 -1.264177 0.399885
-1.161135 -1.261135 0.403944
-1.157947 -1.257947 0.408043
-1.154610 -1.254610 0.412184
-1.151125 -1.251125 0.416366
-1.147489 -1.247489 0.420590
-1.143701 -1.243701 0.424856
-1.139761 -1.239761 0.429165
-1.135668 -1.235668 0.433517
-1.131419 -1.231419 0.437913
-1.127015 -1.227015 0.442353
-1.122453 -1.222453 0.446837
-1.117733 -1.217733 0.451367
-1.112854 -1.212854 0.455941
-1.107814 -1.207814 0.460562
-1.102613 -1.202613 0.465229
-1.097248 -1.197248 0.469943
-1.091720 -1.191720 0.474704
-1.086027 -1.186027 0.479513
-1.080168 -1.180168 0.484370
-1.074142 -1.174142 0.489275
-1.067947 -1.167947 0.494230
-1.061583 -1.161583 0.499235
-1.055049 -1.155049 0.504289
-1.048343 -1.148343 0.509395
-1.041465 -1.141465 0.514551
-1.034413 -1.134413 0.519760
-1.027187 -1.127187 0.525020
-1.019785 -1.119785 0.530333
-1.012206 -1.112206 0.535700
-1.004449 -1.104449 0.541120
-0.996514 -1.096514 0.546595
-0.988399 -1.088399 0.552124
-0.980103 -1.080103 0.557709
-0.971625 -1.071625 0.563350
-0.962965 -1.062965 0.569047
-0.954121 -1.054121 0.574802
-0.945092 -1.045092 0.580614
-0.935877 -1.035877 0.586485
-0.926476 -1.026476 0.592414
-0.916888 -1.016888 0.598403
-0.907110 -1.007110 0.604452
-0.897144 -0.997144 0.610562
-0.886987 -0.986987 0.616732
-0.876638 -0.976638 0.622965
-0.866098 -0.966098 0.629260
-0.855365 -0.955365 0.635619
-0.844437 -0.944437 0.642041
-0.833315 -0.933315 0.648527
-0.821997 -0.921997 0.655078
-0.810483 -0.910483 0.661695
-0.798772 -0.898772 0.668379
-0.786862 -0.886862 0.675129
-0.774753 -0.874753 0.681947
-0.762445 -0.862445 0.688834
-0.749936 -0.849936 0.695789
-0.737226 -0.837226 0.702814
-0.724314 -0.824314 0.709910
-0.711198 -0.811198 0.717077
-0.697880 -0.797880 0.724316
-0.684357 -0.784357 0.731627
-0.670629 -0.770629 0.739011
-0.656696 -0.756696 0.746470
-0.642556 -0.742556 0.754003
-0.628209 -0.728209 0.761612
-0.613654 -0.713654 0.769297
-0.598892 -0.698892 0.777059
-0.583920 -0.683920 0.784899
-0.568738 -0.668738 0.792818
-0.553347 -0.653347 0.800816
-0.537744 -0.637744 0.808894
-0.521931 -0.621931 0.817053
-0.505905 -0.605905 0.825294
-0.489668 -0.589668 0.833617
-0.473217 -0.573217 0.842024
-0.456553 -0.556553 0.850516
-0.439675 -0.539675 0.859092
-0.422582 -0.522582 0.867754
-0.405275 -0.505275 0.876504
-0.387753 -0.487753 0.885340
-0.370014 -0.470014 0.894266
-0.352060 -0.452060 0.903281
-0.333889 -0.433889 0.912386
-0.315502 -0.415502 0.921583
-0.296897 -0.396897 0.930872
-0.278075 -0.378075 0.940254
-0.259035 -0.359035 0.949730
-0.239777 -0.339777 0.959301
-0.220300 -0.320300 0.968968
-0.200605 -0.300605 0.978732
-0.180691 -0.280691 0.988593
-0.160557 -0.260557 0.998554
-0.140205 -0.240205 1.008614
-0.119633 -0.219633 1.018776
-0.098841 -0.198841 1.029039
-0.077830 -0.177830 1.039405
-0.056599 -0.156599 1.049875
-0.035147 -0.135147 1.060450
-0.013476 -0.113476 1.071131
0.008415 -0.091585 1.081919
0.030527 -0.069473 1.092815
0.052859 -0.047141 1.103821
0.075410 -0.024590 1.114937
0.098182 -0.001818 1.126164
0.121174 0.021174 1.137504
0.144386 0.044386 1.148957
0.167818 0.067818 1.160525
0.191469 0.091469 1.172210
0.215340 0.115340 1.184011
0.239431 0.139431 1.195931
0.263740 0.163740 1.207970
0.288269 0.188269 1.220130
0.313016 0.213016 1.232412
0.337982 0.237982 1.244816
0.363166 0.263166 1.257346
0.388568 0.288568 1.270001
0.414187 0.314187 1.282782
0.440024 0.340024 1.295692
0.466077 0.366077 1.308732
0.492346 0.392346 1.321902
0.518832 0.418832 1.335204
0.545533 0.445533 1.348639
0.572448 0.472448 1.362209
0.599578 0.499578 1.375915
0.626922 0.526922 1.389759
0.654479 0.554479 1.403741
0.682249 0.582249 1.417864
0.710231 0.610231 1.432128
0.738424 0.638424 1.446535
0.766827 0.666827 1.461086
0.795441 0.695441 1.475784
0.824264 0.724264 1.490628
0.853295 0.753295 1.505622
0.882534 0.782534 1.520766
0.911979 0.811979 1.536062
0.941631 0.841631 1.551511
0.971487 0.871487 1.567114
1.001548 0.901548 1.582875
1.031812 0.931812 1.598793
1.062277 0.962277 1.614871
1.092944 0.992944 1.631110
1.123811 1.023811 1.647512
1.154878 1.054878 1.664078
1.186142 1.086142 1.680811
1.217602 1.117602 1.697711
1.249259 1.149259 1.714780
1.281110 1.181110 1.732021
1.313154 1.213154 1.749435
1.345390 1.245390 1.767023
1.377816 1.277816 1.784787
1.410432 1.310432 1.802730
1.443236 1.343236 1.820852
1.476227 1.376227 1.839156
1.509402 1.409402 1.857644
1.542762 1.442762 1.876316
1.576303 1.476303 1.895176
1.610026 1.510026 1.914226
1.643927 1.543927 1.933466
1.678006 1.578006 1.952899
1.712261 1.612261 1.972527
1.746690 1.646690 1.992351
1.781292 1.681292 2.012374
1.816064 1.716064 2.032599
1.851006 1.751006 2.053025
1.886115 1.786115 2.073657
1.921389 1.821389 2.094495
1.956827 1.856827 2.115543
1.992426 1.892426 2.136801
2.028186 1.928186 2.158272
2.064103 1.964103 2.179959
2.100176 2.000176 2.201863
2.136403 2.036403 2.223987
2.172781 2.072781 2.246332
2.209309 2.109309 2.268902
2.245984 2.145984 2.291698
2.282805 2.182805 2.314722
2.319768 2.219768 2.337977
2.356872 2.256872 2.361465
2.394115 2.294115 2.385189
2.431493 2.331493 2.409150
2.469006 2.369006 2.433352
2.506649 2.406649 2.457796
2.544422 2.444422 2.482486
2.582321 2.482321 2.507423
2.620343 2.520343 2.532610
2.658487 2.558487 2.558049
2.696750 2.596750 2.583744
2.735128 2.635128 2.609696
2.773620 2.673620 2.635908
2.812223 2.712223 2.662383
2.850933 2.750933 2.689123
2.889749 2.789749 2.716132
2.928667 2.828667 2.743411
2.967684 2.867684 2.770963
3.006798 2.906798 2.798792
3.046005 2.946005 2.826900
3.085303 2.985303 2.855290
3.124688 3.024688 2.883964
3.164158 3.064158 2.912926
3.203709 3.103709 2.942178
3.243339 3.143339 2.971723
3.283043 3.183043 3.001565
3.322819 3.222819 3.031706
3.362664 3.262664 3.062148
3.402574 3.302574 3.092896
3.442546 3.342546 3.123953
3.482576 3.382576 3.155320
3.522661 3.422661 3.187002
3.562798 3.462798 3.219002
3.602983 3.502983 3.251323
3.643213 3.543213 3.283967
3.683483 3.583483 3.316939
3.723791 3.623791 3.350241
3.764133 3.664133 3.383877
3.804505 3.704505 3.417851
3.844902 3.744902 3.452165
3.885323 3.785323 3.486822
3.925762 3.825762 3.521828
3.966215 3.866215 3.557184
4.006680 3.906680 3.592895
4.047151 3.947151 3.628964
4.087625 3.987625 3.665394
4.128098 4.028098 3.702190
4.168566 4.068566 3.739354
4.209025 4.109025 3.776891
4.249470 4.149470 3.814804
4.289897 4.189897 3.853098
4.330302 4.230302 3.891775
4.370682 4.270682 3.930840
4.411031 4.311031 3.970297
4.451344 4.351344 4.010149
4.491619 4.391619 4.050401
4.531850 4.431850 4.091056
4.572033 4.472033 4.132119
4.612163 4.512163 4.173593
4.652236 4.552236 4.215483
4.692247 4.592247 4.257793
4.732191 4.632191 4.300528
4.772065 4.672065 4.343691
4.811862 4.711862 4.387286
4.851579 4.751579 4.431319
4.891210 4.791210 4.475792
4.930751 4.830751 4.520712
4.970197 4.870197 4.566082
5.009543 4.909543 4.611907
5.048783 4.948783 4.658192
5.087914 4.987914 4.704940
5.126930 5.026930 4.752157
5.165825 5.065825 4.799847
5.204595 5.104595 4.848016
5.243235 5.143235 4.896667
5.281739 5.181739 4.945806
5.320102 5.220102 4.995438
5.358319 5.258319 5.045567
5.396384 5.296384 5.096199
5.434293 5.334293 5.147338
5.472039 5.372039 5.198990
5.509618 5.409618 5.251160
5.547024 5.447024 5.303853
5.584251 5.484251 5.357074
5.621294 5.521294 5.410828
5.658147 5.558147 5.465122
5.694805 5.594805 5.519959
5.731262 5.631262 5.575347
5.767512 5.667512 5.631290
5.803550 5.703550 5.687793
5.839369 5.739369 5.744863
5.874965 5.774965 5.802506
5.910330 5.810330 5.860726
5.945460 5.845460 5.919529
5.980349 5.880349 5.978923
6.014990 5.914990 6.038911
6.049377 5.949377 6.099501
6.083505 5.983505 6.160699
6.117367 6.017367 6.222510
6.150957 6.050957 6.284940
6.184270 6.084270 6.347997
6.217299 6.117299 6.411685
6.250038 6.150038 6.476012
6.282480 6.182480 6.540984
6.314619 6.214619 6.606607
6.346450 6.246450 6.672888
6.377966 6.277966 6.739834
6.409160 6.309160 6.807451
6.440026 6.340026 6.875745
6.470557 6.370557 6.944725
6.500748 6.400748 7.014395
6.530592 6.430592 7.084765
6.560081 6.460081 7.155839
6.589211 6.489211 7.227626
6.617973 6.517973 7.300133
6.646362 6.546362 7.373367
6.674371 6.574371 7.447335
6.701993 6.601993 7.522044
6.729222 6.629222 7.597503
6.756050 6.656050 7.673717
6.782471 6.682471 7.750696
6.808479 6.708479 7.828447
6.834067 6.734067 7.906977
6.859227 6.759227 7.986294
6.883952 6.783952 8.066407
6.908237 6.808237 8.147322
6.932074 6.832074 8.229049
6.955456 6.855456 8.311595
6.978376 6.878376 8.394969
7.000828 6.900828 8.479178
7.022804 6.922804 8.564232
7.044297 6.944297 8.650138
7.065300 6.965300 8.736906
7.085806 6.985806 8.824543
7.105808 7.005808 8.913059
7.125299 7.025299 9.002462
7.144272 7.044272 9.092762
7.162720 7.062720 9.183966
7.180635 7.080635 9.276085
7.198011 7.098011 9.369128
7.214839 7.114839 9.463103
7.231114 7.131114 9.558021
7.246827 7.146827 9.653890
7.261971 7.161971 9.750720
7.276540 7.176540 9.848521
7.290525 7.190525 9.947302
7.303920 7.203920 10.047073
7.316717 7.216717 10.147845
7.328909 7.228909 10.249627
7.340489 7.240489 10.352429
7.351448 7.251448 10.456262
7.361781 7.261781 10.561136
7.371479 7.271479 10.667061
7.380535 7.280535 10.774048
7.388941 7.288941 10.882108
7.396691 7.296691 10.991251
7.403776 7.303776 11.101488
7.410190 7.310190 11.212830
7.415925 7.315925 11.325288
7.420973 7.320973 11.438874
7.425328 7.325328 11.553599
7.428980 7.328980 11.669473
7.431924 7.331924 11.786509
7.434152 7.334152 11.904719
7.435656 7.335656 12.024113
7.436428 7.336428 12.144705
7.436462 7.336462 12.266505
7.435749 7.335749 12.389527
7.434282 7.334282 12.513781
7.432055 7.332055 12.639282
7.429059 7.329059 12.766040
7.425286 7.325286 12.894070
7.420730 7.320730 13.023382
7.415383 7.315383 13.153992
7.409237 7.309237 13.285910
7.402285 7.302285 13.419151
7.394519 7.294519 13.553728
7.385933 7.285933 13.689653
7.376518 7.276518 13.826942
7.366267 7.266267 13.965607
7.355173 7.255173 14.105662
7.343229 7.243229 14.247121
7.330426 7.230426 14.389998
7.316758 7.216758 14.534307
7.302217 7.202217 14.680063
7.286795 7.186795 14.827280
7.270486 7.170486 14.975973
7.253282 7.153282 15.126157
7.235176 7.135176 15.277847
7.216160 7.116160 15.431057
7.196228 7.096228 15.585803
7.175371 7.075371 15.742100
7.153583 7.053583 15.899964
7.130856 7.030856 16.059411
7.107183 7.007183 16.220456
